"order_id","customer_name","city","state","order_date","total_unit","revenue","product_name","category_name","store_name","sale_rep"
57,"Dalia Carson","Rochester","NY","2016-02-04",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
57,"Dalia Carson","Rochester","NY","2016-02-04",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
57,"Dalia Carson","Rochester","NY","2016-02-04",2,898.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
58,"Tiana Henderson","Franklin Square","NY","2016-02-05",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
58,"Tiana Henderson","Franklin Square","NY","2016-02-05",1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
58,"Tiana Henderson","Franklin Square","NY","2016-02-05",1,449.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
59,"Rodney Odom","Richmond Hill","NY","2016-02-05",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
59,"Rodney Odom","Richmond Hill","NY","2016-02-05",2,858.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
59,"Rodney Odom","Richmond Hill","NY","2016-02-05",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
60,"Joesph Delacruz","Atwater","CA","2016-02-06",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
60,"Joesph Delacruz","Atwater","CA","2016-02-06",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
60,"Joesph Delacruz","Atwater","CA","2016-02-06",1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
60,"Joesph Delacruz","Atwater","CA","2016-02-06",1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
61,"Mark Garrett","Monroe","NY","2016-02-06",2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
61,"Mark Garrett","Monroe","NY","2016-02-06",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
61,"Mark Garrett","Monroe","NY","2016-02-06",2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
62,"Denis Logan","Ridgecrest","CA","2016-02-07",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
62,"Denis Logan","Ridgecrest","CA","2016-02-07",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
62,"Denis Logan","Ridgecrest","CA","2016-02-07",2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
63,"Dann Huff","Huntington Station","NY","2016-02-07",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
63,"Dann Huff","Huntington Station","NY","2016-02-07",2,898.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
63,"Dann Huff","Huntington Station","NY","2016-02-07",1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
64,"Corine Stuart","Clifton Park","NY","2016-02-07",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
64,"Corine Stuart","Clifton Park","NY","2016-02-07",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
64,"Corine Stuart","Clifton Park","NY","2016-02-07",2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
64,"Corine Stuart","Clifton Park","NY","2016-02-07",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
65,"Serafina Clemons","Shirley","NY","2016-02-08",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
66,"Susannah Fields","Far Rockaway","NY","2016-02-09",1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
66,"Susannah Fields","Far Rockaway","NY","2016-02-09",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
66,"Susannah Fields","Far Rockaway","NY","2016-02-09",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
67,"Lazaro Moran","Sugar Land","TX","2016-02-09",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Rowlett Bikes","Kali Vargas"
67,"Lazaro Moran","Sugar Land","TX","2016-02-09",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Rowlett Bikes","Kali Vargas"
67,"Lazaro Moran","Sugar Land","TX","2016-02-09",2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
67,"Lazaro Moran","Sugar Land","TX","2016-02-09",2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
67,"Lazaro Moran","Sugar Land","TX","2016-02-09",1,449.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Rowlett Bikes","Kali Vargas"
68,"Kristen Alvarez","Bronx","NY","2016-02-10",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
68,"Kristen Alvarez","Bronx","NY","2016-02-10",1,429.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
69,"Ophelia Decker","New Windsor","NY","2016-02-10",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
69,"Ophelia Decker","New Windsor","NY","2016-02-10",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
69,"Ophelia Decker","New Windsor","NY","2016-02-10",1,1549.0,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11",1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11",1,449.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
70,"Cleotilde Booth","Sugar Land","TX","2016-02-11",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
71,"Cathey Lamb","Bayside","NY","2016-02-11",1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
71,"Cathey Lamb","Bayside","NY","2016-02-11",2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
71,"Cathey Lamb","Bayside","NY","2016-02-11",1,449.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
72,"Cesar Wilkins","San Diego","CA","2016-02-12",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
72,"Cesar Wilkins","San Diego","CA","2016-02-12",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
72,"Cesar Wilkins","San Diego","CA","2016-02-12",2,858.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12",1,269.99,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12",2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
73,"Gabriel Wagner","Ballston Spa","NY","2016-02-12",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
74,"Mariela Huffman","Garden City","NY","2016-02-13",2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
74,"Mariela Huffman","Garden City","NY","2016-02-13",1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
75,"Euna Lopez","Carmel","NY","2016-02-14",1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
75,"Euna Lopez","Carmel","NY","2016-02-14",1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
75,"Euna Lopez","Carmel","NY","2016-02-14",2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
76,"Genoveva Baldwin","Port Washington","NY","2016-02-16",2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
77,"Rochelle Ward","Glendora","CA","2016-02-16",2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
77,"Rochelle Ward","Glendora","CA","2016-02-16",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
77,"Rochelle Ward","Glendora","CA","2016-02-16",1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
77,"Rochelle Ward","Glendora","CA","2016-02-16",1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16",1,429.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16",2,898.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
78,"Trinidad Chapman","Ronkonkoma","NY","2016-02-16",1,449.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
79,"Ellena Clements","Santa Monica","CA","2016-02-17",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano"
79,"Ellena Clements","Santa Monica","CA","2016-02-17",2,858.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
79,"Ellena Clements","Santa Monica","CA","2016-02-17",1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
79,"Ellena Clements","Santa Monica","CA","2016-02-17",2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Santa Cruz Bikes","Genna Serrano"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17",1,549.99,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17",1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
80,"Jeannie Wilcox","Franklin Square","NY","2016-02-17",1,429.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
81,"Max Charles","Glen Cove","NY","2016-02-17",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
81,"Max Charles","Glen Cove","NY","2016-02-17",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
81,"Max Charles","Glen Cove","NY","2016-02-17",2,3098.0,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
82,"Bronwyn Vargas","New Windsor","NY","2016-02-18",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Baldwin Bikes","Marcelene Boyer"
82,"Bronwyn Vargas","New Windsor","NY","2016-02-18",2,3361.98,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
83,"Gertrude Terry","Upland","CA","2016-02-19",1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
83,"Gertrude Terry","Upland","CA","2016-02-19",2,1999.98,"Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
84,"Christia Wilkins","Woodside","NY","2016-02-20",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
84,"Christia Wilkins","Woodside","NY","2016-02-20",2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
85,"Aaron Knapp","Yonkers","NY","2016-02-20",1,449.0,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
85,"Aaron Knapp","Yonkers","NY","2016-02-20",2,5799.98,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
86,"Lavette Wright","Ronkonkoma","NY","2016-02-21",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
86,"Lavette Wright","Ronkonkoma","NY","2016-02-21",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
86,"Lavette Wright","Ronkonkoma","NY","2016-02-21",1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
86,"Lavette Wright","Ronkonkoma","NY","2016-02-21",2,5999.98,"Trek Conduit+ - 2016","Electric Bikes","Baldwin Bikes","Venita Daniel"
87,"Rosa Kinney","Brooklyn","NY","2016-02-21",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
87,"Rosa Kinney","Brooklyn","NY","2016-02-21",2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
88,"Rodolfo Buck","Shirley","NY","2016-02-21",1,1549.0,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer"
88,"Rodolfo Buck","Shirley","NY","2016-02-21",2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
88,"Rodolfo Buck","Shirley","NY","2016-02-21",1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
89,"Calandra Stanton","Lake Jackson","TX","2016-02-21",1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
89,"Calandra Stanton","Lake Jackson","TX","2016-02-21",2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Rowlett Bikes","Kali Vargas"
90,"Romaine Haley","Ithaca","NY","2016-02-23",1,469.99,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
90,"Romaine Haley","Ithaca","NY","2016-02-23",1,999.99,"Surly Wednesday Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
91,"Catrice Hicks","San Pablo","CA","2016-02-25",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
91,"Catrice Hicks","San Pablo","CA","2016-02-25",2,1059.98,"Electra Moto 1 - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
91,"Catrice Hicks","San Pablo","CA","2016-02-25",1,499.99,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland"
91,"Catrice Hicks","San Pablo","CA","2016-02-25",1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
92,"Kimberli Cline","Centereach","NY","2016-02-25",1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
93,"Cindie Franklin","Lawndale","CA","2016-02-26",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
93,"Cindie Franklin","Lawndale","CA","2016-02-26",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Santa Cruz Bikes","Genna Serrano"
93,"Cindie Franklin","Lawndale","CA","2016-02-26",1,429.0,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano"
93,"Cindie Franklin","Lawndale","CA","2016-02-26",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano"
93,"Cindie Franklin","Lawndale","CA","2016-02-26",2,3098.0,"Surly Straggler - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Genna Serrano"
94,"Thurman Ellis","Pleasanton","CA","2016-02-27",2,539.98,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Santa Cruz Bikes","Mireya Copeland"
94,"Thurman Ellis","Pleasanton","CA","2016-02-27",1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland"
94,"Thurman Ellis","Pleasanton","CA","2016-02-27",1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles","Santa Cruz Bikes","Mireya Copeland"
94,"Thurman Ellis","Pleasanton","CA","2016-02-27",1,2899.99,"Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland"
95,"Casey Gill","Port Washington","NY","2016-02-27",2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
95,"Casey Gill","Port Washington","NY","2016-02-27",1,449.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
95,"Casey Gill","Port Washington","NY","2016-02-27",2,3098.0,"Surly Straggler - 2016","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel"
95,"Casey Gill","Port Washington","NY","2016-02-27",2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
96,"Keitha Black","Lindenhurst","NY","2016-02-27",1,299.99,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Venita Daniel"
96,"Keitha Black","Lindenhurst","NY","2016-02-27",1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
97,"Alpha King","Rockville Centre","NY","2016-02-28",2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
97,"Alpha King","Rockville Centre","NY","2016-02-28",1,449.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
97,"Alpha King","Rockville Centre","NY","2016-02-28",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
97,"Alpha King","Rockville Centre","NY","2016-02-28",2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel"
98,"Leticia Snyder","Pittsford","NY","2016-02-28",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
98,"Leticia Snyder","Pittsford","NY","2016-02-28",2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles","Baldwin Bikes","Marcelene Boyer"
98,"Leticia Snyder","Pittsford","NY","2016-02-28",1,449.0,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer"
98,"Leticia Snyder","Pittsford","NY","2016-02-28",1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer"
99,"Rikki Morrow","Fort Worth","TX","2016-02-29",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles","Rowlett Bikes","Layla Terrell"
99,"Rikki Morrow","Fort Worth","TX","2016-02-29",1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles","Rowlett Bikes","Layla Terrell"
99,"Rikki Morrow","Fort Worth","TX","2016-02-29",2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles","Rowlett Bikes","Layla Terrell"
99,"Rikki Morrow","Fort Worth","TX","2016-02-29",2,999.98,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles","Rowlett Bikes","Layla Terrell"
99,"Rikki Morrow","Fort Worth","TX","2016-02-29",2,7999.98,"Trek Slash 8 27.5 - 2016","Mountain Bikes","Rowlett Bikes","Layla Terrell"
100,"Luke Kramer","Bethpage","NY","2016-03-01",2,1099.98,"Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Venita Daniel"
100,"Luke Kramer","Bethpage","NY","2016-03-01",2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
100,"Luke Kramer","Bethpage","NY","2016-03-01",2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Baldwin Bikes","Venita Daniel"
